,Country,Bin,Age Range,Total Infections,Total Deaths,Male Infections,Male Deaths,Male Survivors,Female Infections,Female Deaths,Female Survivors,Male Risk Ratio,RR Lower CI,RR Upper CI
176,Kyrgyzstan,1,0-19,2629000.0,5.0,1345000.0,2.0,1344998.0,1284000.0,3.0,1283997.0,0.6364312267657992,0.10634100684087554,3.8089229962690965
177,Kyrgyzstan,2,20-49,2784000.0,103.0,1394000.0,62.0,1393938.0,1390000.0,41.0,1389959.0,1.5078559680862231,1.016290770652118,2.237184166332961
178,Kyrgyzstan,3,50-79,1056000.0,773.0,473000.0,423.0,472577.0,583000.0,350.0,582650.0,1.4896345514950164,1.2929898085198372,1.7161860692065263
179,Kyrgyzstan,4,80+,54000.0,185.0,14000.0,88.0,13912.0,40000.0,97.0,39903.0,2.5920471281296025,1.9436055928533216,3.456827012203376
180,Latvia,1,0-19,398000.0,2.0,205000.0,1.0,204999.0,193000.0,1.0,192999.0,0.9414634146341463,0.05888485208214555,15.052315319704046
181,Latvia,2,20-49,704000.0,202.0,355000.0,141.0,354859.0,349000.0,61.0,348939.0,2.2724082198106674,1.6828789616095543,3.0684554476361394
182,Latvia,3,50-79,677000.0,2789.0,283000.0,1501.0,281499.0,394000.0,1288.0,392712.0,1.6224623049404123,1.5063015747786763,1.7475809459598661
183,Latvia,4,80+,107000.0,2448.0,27000.0,893.0,26107.0,80000.0,1555.0,78445.0,1.701560080981303,1.56896391994888,1.8453621988219033
184,Liechtenstein,1,0-19,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,
185,Liechtenstein,2,20-49,0.0,1.0,0.0,0.0,0.0,0.0,1.0,-1.0,,,
186,Liechtenstein,3,50-79,0.0,37.0,0.0,28.0,-28.0,0.0,9.0,-9.0,,N/A,N/A
187,Liechtenstein,4,80+,0.0,48.0,0.0,21.0,-21.0,0.0,27.0,-27.0,,N/A,N/A
188,Lithuania,1,0-19,543000.0,6.0,280000.0,2.0,279998.0,263000.0,4.0,262996.0,0.46964285714285714,0.08601924757055988,2.564128604872782
189,Lithuania,2,20-49,1010000.0,318.0,513000.0,201.0,512799.0,497000.0,117.0,496883.0,1.6643674713850154,1.3251961910756889,2.09034639433727
190,Lithuania,3,50-79,997000.0,4591.0,419000.0,2590.0,416410.0,578000.0,2001.0,575999.0,1.7855272840906515,1.6845753670487909,1.8925289687794657
191,Lithuania,4,80+,172000.0,4671.0,48000.0,1727.0,46273.0,124000.0,2944.0,121056.0,1.515426856884058,1.429365749804842,1.6066696427272376
192,Luxembourg,1,0-19,133000.0,0.0,68000.0,0.0,68000.0,65000.0,0.0,65000.0,,,
193,Luxembourg,2,20-49,278000.0,16.0,143000.0,11.0,142989.0,135000.0,5.0,134995.0,2.076923076923077,0.7216379570566416,5.9775257458042015
194,Luxembourg,3,50-79,191000.0,336.0,97000.0,234.0,96766.0,94000.0,102.0,93898.0,2.2231655548817466,1.7621849135564027,2.804736918577909
195,Luxembourg,4,80+,25000.0,704.0,10000.0,335.0,9665.0,15000.0,369.0,14631.0,1.3617886178861789,1.177114659228691,1.5754355153638957
196,Malaysia,1,0-19,10259000.0,204.0,5282000.0,111.0,5281889.0,4977000.0,93.0,4976907.0,1.1246289895078843,0.8537869062010186,1.4813888042266816
197,Malaysia,2,20-49,15412000.0,7640.0,7996000.0,4363.0,7991637.0,7416000.0,3277.0,7412723.0,1.2348258352551313,1.1801402244235488,1.292045480576966
198,Malaysia,3,50-79,6322000.0,21269.0,3169000.0,12565.0,3156435.0,3153000.0,8704.0,3144296.0,1.436300600776363,1.3976359167867543,1.4760349179730616
199,Malaysia,4,80+,373000.0,5507.0,183000.0,2662.0,180338.0,190000.0,2845.0,187155.0,0.971467534837266,0.9218166226627661,1.0237927458030363
200,Malta,1,0-19,85000.0,4.0,44000.0,1.0,43999.0,41000.0,3.0,40997.0,0.3106060606060606,0.03230921091092785,2.9860254139659275
201,Malta,2,20-49,180000.0,14.0,94000.0,9.0,93991.0,86000.0,5.0,85995.0,1.6468085106382977,0.5519170768941659,4.913742270799078
202,Malta,3,50-79,156000.0,269.0,77000.0,184.0,76816.0,79000.0,85.0,78915.0,2.220932009167303,1.7178454674614023,2.871351982919115
203,Malta,4,80+,21000.0,306.0,8000.0,152.0,7848.0,13000.0,154.0,12846.0,1.6038961038961037,1.284124220047492,2.0032974006190463
204,Mexico,1,0-19,33310000.0,1261.0,16993000.0,597.0,16992403.0,16317000.0,664.0,16316336.0,0.8633293546102258,0.7729794809331213,0.9642397927975478
205,Mexico,2,20-49,57163000.0,55669.0,27794000.0,36754.0,27757246.0,29369000.0,18915.0,29350085.0,2.0532241862267107,2.0175419264313246,2.0895375227037882
206,Mexico,3,50-79,25211000.0,223695.0,11704000.0,136293.0,11567707.0,13507000.0,87402.0,13419598.0,1.7996032433583695,1.784447532176834,1.814887675377742
207,Mexico,4,80+,2038000.0,44260.0,848000.0,26144.0,821856.0,1190000.0,18116.0,1171884.0,2.0251669534280134,1.9875660880706132,2.063479153660823
208,Moldova,1,0-19,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,
209,Moldova,2,20-49,1908000.0,580.0,960000.0,303.0,959697.0,948000.0,277.0,947723.0,1.0801895306859204,0.9178037454991494,1.271306014957367
210,Moldova,3,50-79,1194000.0,8749.0,514000.0,4220.0,509780.0,680000.0,4529.0,675471.0,1.232695821910335,1.1822567840960905,1.2852867581698668
211,Moldova,4,80+,88000.0,2193.0,24000.0,917.0,23083.0,64000.0,1276.0,62724.0,1.9164054336468128,1.762803761001603,2.0833911677294683
212,Mongolia,1,0-19,1236000.0,14.0,625000.0,5.0,624995.0,611000.0,9.0,610991.0,0.5431111111111111,0.1820140427912784,1.620587480442909
213,Mongolia,2,20-49,1487000.0,220.0,742000.0,96.0,741904.0,745000.0,124.0,744876.0,0.7773237109816538,0.5955129081482102,1.0146415692872088
214,Mongolia,3,50-79,533000.0,1426.0,240000.0,679.0,239321.0,293000.0,747.0,292253.0,1.1096999107541274,1.00030471327834,1.2310587719734811
215,Mongolia,4,80+,21000.0,514.0,7000.0,216.0,6784.0,14000.0,298.0,13702.0,1.4496644295302012,1.219634399286238,1.7230794404249277
216,Montenegro,1,0-19,154000.0,5.0,80000.0,1.0,79999.0,74000.0,4.0,73996.0,0.23125,0.02584650943764934,2.0690052027723067
217,Montenegro,2,20-49,256000.0,107.0,129000.0,75.0,128925.0,127000.0,32.0,126968.0,2.3074127906976742,1.5255423938942956,3.4900071004150264
218,Montenegro,3,50-79,199000.0,1604.0,94000.0,1079.0,92921.0,105000.0,525.0,104475.0,2.295744680851064,2.069140287671461,2.547165927346149
219,Montenegro,4,80+,21000.0,748.0,8000.0,377.0,7623.0,13000.0,371.0,12629.0,1.651280323450135,1.434690167327941,1.9005683378258689
220,Namibia,1,0-19,1181000.0,3.0,590000.0,2.0,589998.0,591000.0,1.0,590999.0,2.0033898305084747,0.18165307782915452,22.094703051272024
221,Namibia,2,20-49,1068000.0,52.0,521000.0,35.0,520965.0,547000.0,17.0,546983.0,2.161567122050356,1.210965762115725,3.8583852403603682
222,Namibia,3,50-79,279000.0,72.0,118000.0,42.0,117958.0,161000.0,30.0,160970.0,1.9101694915254237,1.1956889809990257,3.051585775513197
223,Namibia,4,80+,14000.0,20.0,4000.0,13.0,3987.0,10000.0,7.0,9993.0,4.642857142857142,1.8537297732765257,11.628513907330984
224,Netherlands,1,0-19,3707000.0,11.0,1903000.0,9.0,1902991.0,1804000.0,2.0,1803998.0,4.265895953757226,0.9216876402839256,19.744073255312856
225,Netherlands,2,20-49,6345000.0,208.0,3207000.0,112.0,3206888.0,3138000.0,96.0,3137904.0,1.1415653258497036,0.8691791852951566,1.4993127024087767
226,Netherlands,3,50-79,6245000.0,7976.0,3093000.0,5132.0,3087868.0,3152000.0,2844.0,3149156.0,1.838922152148834,1.75661385718535,1.9250871031395287
227,Netherlands,4,80+,837000.0,14574.0,333000.0,7191.0,325809.0,504000.0,7383.0,496617.0,1.4741535521706184,1.4274739357692852,1.5223596318808605
228,Nigeria,1,0-19,111554000.0,38.0,56975000.0,24.0,56974976.0,54579000.0,14.0,54578986.0,1.6421939447125935,0.849499750621846,3.174575331042312
229,Nigeria,2,20-49,74582000.0,320.0,37783000.0,199.0,37782801.0,36799000.0,121.0,36798879.0,1.601796295198571,1.2778467113330685,2.00787101344514
230,Nigeria,3,50-79,19581000.0,1474.0,9517000.0,1057.0,9515943.0,10064000.0,417.0,10063583.0,2.680460990039533,2.393239908130105,3.002152477365892
231,Nigeria,4,80+,418000.0,238.0,192000.0,159.0,191841.0,226000.0,79.0,225921.0,2.3690664556962022,1.8089932451940067,3.1025410882079063
232,North Macedonia,1,0-19,461000.0,9.0,238000.0,3.0,237997.0,223000.0,6.0,222994.0,0.4684873949579832,0.11716602467907102,1.8732430312942283
233,North Macedonia,2,20-49,908000.0,535.0,465000.0,334.0,464666.0,443000.0,201.0,442799.0,1.5830738779222169,1.3290276803663008,1.8856814948120264
234,North Macedonia,3,50-79,661000.0,6764.0,318000.0,4035.0,313965.0,343000.0,2729.0,340271.0,1.594802851275953,1.5195480172468752,1.6737846422556935
235,North Macedonia,4,80+,53000.0,2003.0,21000.0,1133.0,19867.0,32000.0,870.0,31130.0,1.9844553913519432,1.819793372606997,2.164016673290885
236,Norway,1,0-19,1255000.0,13.0,644000.0,2.0,643998.0,611000.0,11.0,610989.0,0.17250141163184643,0.03823477726191591,0.7782636423154788
237,Norway,2,20-49,2189000.0,88.0,1128000.0,54.0,1127946.0,1061000.0,34.0,1060966.0,1.4938986232790987,0.9726751586288749,2.2944279771482337
238,Norway,3,50-79,1746000.0,1045.0,877000.0,657.0,876343.0,869000.0,388.0,868612.0,1.6778526842915749,1.4800235362312362,1.9021249063059518
239,Norway,4,80+,229000.0,1488.0,89000.0,717.0,88283.0,140000.0,771.0,139229.0,1.4628601407773356,1.321877434069152,1.6188791307887154
240,Oman,1,0-19,1364000.0,23.0,684000.0,13.0,683987.0,680000.0,10.0,679990.0,1.2923976608187133,0.5667065647132099,2.947366093306079
241,Oman,2,20-49,3209000.0,715.0,2350000.0,553.0,2349447.0,859000.0,162.0,858838.0,1.247772524297347,1.0473637175396944,1.4865287448076665
242,Oman,3,50-79,514000.0,1712.0,327000.0,1156.0,325844.0,187000.0,556.0,186444.0,1.1889864255384683,1.0747681250709142,1.3153429908627658
243,Oman,4,80+,22000.0,422.0,11000.0,281.0,10719.0,11000.0,141.0,10859.0,1.9929078014184396,1.6307667301582258,2.43546880832498
244,Pakistan,1,0-19,45428000.0,39.0,23598000.0,24.0,23597976.0,21830000.0,15.0,21829985.0,1.4801254343588437,0.776477294895602,2.8214235185466783
245,Pakistan,2,20-49,91995000.0,948.0,47132000.0,663.0,47131337.0,44863000.0,285.0,44862715.0,2.214323713467663,1.9272967352019719,2.5440968266422064
246,Pakistan,3,50-79,28584000.0,3510.0,14462000.0,2638.0,14459362.0,14122000.0,872.0,14121128.0,2.9541065544755694,2.736384815613983,3.18915142541362
247,Pakistan,4,80+,1423000.0,306.0,744000.0,238.0,743762.0,679000.0,68.0,678932.0,3.194220430107527,2.4396480315435225,4.1821787504573065
248,Palestine,1,0-19,2474000.0,17.0,1263000.0,11.0,1262989.0,1211000.0,6.0,1210994.0,1.7578516759039324,0.6500915233026997,4.75324228007117
249,Palestine,2,20-49,2078000.0,223.0,1056000.0,107.0,1055893.0,1022000.0,116.0,1021884.0,0.8927148641588296,0.6864714547601046,1.160922021103729
250,Palestine,3,50-79,527000.0,1925.0,259000.0,1155.0,257845.0,268000.0,770.0,267230.0,1.5521235521235524,1.4170774859048212,1.7000393733010317
251,Palestine,4,80+,22000.0,643.0,9000.0,347.0,8653.0,13000.0,296.0,12704.0,1.6933183183183182,1.453476943073317,1.9727364378340484
252,Panama,1,0-19,1500000.0,15.0,766000.0,9.0,765991.0,734000.0,6.0,733994.0,1.4373368146214098,0.511599199172081,4.038194590627428
253,Panama,2,20-49,1853000.0,184.0,932000.0,118.0,931882.0,921000.0,66.0,920934.0,1.766777214202107,1.3072210611432276,2.3878912430418273
254,Panama,3,50-79,875000.0,886.0,426000.0,595.0,425405.0,449000.0,291.0,448709.0,2.1550667118403433,1.8732556888832945,2.479273149972905
255,Panama,4,80+,87000.0,347.0,38000.0,206.0,37794.0,49000.0,141.0,48859.0,1.8839119074281447,1.5212632340617274,2.333011141979351
256,Peru,1,0-19,10579000.0,1602.0,5266000.0,851.0,5265149.0,5313000.0,751.0,5312249.0,1.1432694121472675,1.0364167056519322,1.2611384413466993
257,Peru,2,20-49,14952000.0,27540.0,7480000.0,18587.0,7461413.0,7472000.0,8953.0,7463047.0,2.0738435000128415,2.0222476887397938,2.1267557315027337
258,Peru,3,50-79,6847000.0,139422.0,3374000.0,89393.0,3284607.0,3473000.0,50029.0,3422971.0,1.8392526703213974,1.8194218845883108,1.8592996016698153
259,Peru,4,80+,592000.0,44760.0,258000.0,26379.0,231621.0,334000.0,18381.0,315619.0,1.857872702221581,1.8245160855836162,1.891839159398812
260,Philippines,1,0-19,43385000.0,1752.0,22283000.0,983.0,22282017.0,21102000.0,769.0,21101231.0,1.2105344029722402,1.1015351802754476,1.3303193279881673
261,Philippines,2,20-49,47399000.0,10192.0,23993000.0,5948.0,23987052.0,23406000.0,4244.0,23401756.0,1.367219460372769,1.3144257222564573,1.422133652111602
262,Philippines,3,50-79,17886000.0,39846.0,8458000.0,22599.0,8435401.0,9428000.0,17247.0,9410753.0,1.4605874067933966,1.4319584080009993,1.4897887822465095
263,Philippines,4,80+,914000.0,8646.0,297000.0,3841.0,293159.0,617000.0,4805.0,612195.0,1.6606558123727737,1.5920407288103748,1.7322281253622067
264,Poland,1,0-19,7494000.0,21.0,3834000.0,13.0,3833987.0,3660000.0,8.0,3659992.0,1.5512519561815337,0.6429558559826247,3.7426871676584668
265,Poland,2,20-49,15972000.0,734.0,8170000.0,475.0,8169525.0,7802000.0,259.0,7801741.0,1.7513693095088445,1.5053230994339781,2.0376319605025865
266,Poland,3,50-79,12638000.0,12241.0,5794000.0,7609.0,5786391.0,6844000.0,4632.0,6839368.0,1.9403967715992305,1.8708297159357914,2.0125506876233192
267,Poland,4,80+,1743000.0,8970.0,541000.0,4129.0,536871.0,1202000.0,4841.0,1197159.0,1.8950339845917172,1.8181881467061425,1.975127716712569
268,Portugal,1,0-19,1856000.0,8.0,951000.0,3.0,950997.0,905000.0,5.0,904995.0,0.5709779179810726,0.13645185110957145,2.389236790640592
269,Portugal,2,20-49,3865000.0,293.0,1884000.0,176.0,1883824.0,1981000.0,117.0,1980883.0,1.5817228301304735,1.2519786929355157,1.9983144485389537
270,Portugal,3,50-79,3793000.0,7364.0,1742000.0,4762.0,1737238.0,2051000.0,2602.0,2048398.0,2.1547634911235813,2.054313299875626,2.2601254165857685
271,Portugal,4,80+,683000.0,14249.0,247000.0,6560.0,240440.0,436000.0,7689.0,428311.0,1.5059949462479394,1.4577334479569448,1.555854248458818
272,Qatar,1,0-19,499000.0,1.0,260000.0,0.0,260000.0,239000.0,1.0,238999.0,0.0,N/A,N/A
273,Qatar,2,20-49,2025000.0,68.0,1623000.0,60.0,1622940.0,402000.0,8.0,401992.0,1.8576709796672828,0.8883534580667279,3.8846491082593246
274,Qatar,3,50-79,353000.0,207.0,280000.0,160.0,279840.0,73000.0,47.0,72953.0,0.8875379939209728,0.6412163980558713,1.2284833841454998
275,Qatar,4,80+,4000.0,57.0,2000.0,38.0,1962.0,2000.0,19.0,1981.0,2.0,1.1571194502806164,3.456860049349225
276,Republic of Ireland,1,0-19,1341000.0,8.0,687000.0,3.0,686997.0,654000.0,5.0,653995.0,0.57117903930131,0.13650006661955227,2.3900757194973847
277,Republic of Ireland,2,20-49,2027000.0,117.0,1005000.0,67.0,1004933.0,1022000.0,50.0,1021950.0,1.3626666666666667,0.9447476892522363,1.9654564552723506
278,Republic of Ireland,3,50-79,1413000.0,2272.0,695000.0,1410.0,693590.0,718000.0,862.0,717138.0,1.689862958820878,1.5526605881538365,1.8391893510933364
279,Republic of Ireland,4,80+,158000.0,3423.0,66000.0,1634.0,64366.0,92000.0,1789.0,90211.0,1.273167674509206,1.1914695027819386,1.360467828702658
280,Romania,1,0-19,3979000.0,30.0,2045000.0,14.0,2044986.0,1934000.0,16.0,1933984.0,0.8275061124694376,0.40388598968381134,1.6954447137677688
281,Romania,2,20-49,7698000.0,2511.0,3964000.0,1597.0,3962403.0,3734000.0,914.0,3733086.0,1.645884624641467,1.5173982033330096,1.7852506953553293
282,Romania,3,50-79,6636000.0,32154.0,3029000.0,17703.0,3011297.0,3607000.0,14451.0,3592549.0,1.4588002776838633,1.427170666451194,1.49113087887537
283,Romania,4,80+,923000.0,13383.0,315000.0,6439.0,308561.0,608000.0,6944.0,601056.0,1.7897886036134882,1.7305898796646495,1.8510123532245886
284,Saint Kitts and Nevis,1,0-19,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,
285,Saint Kitts and Nevis,2,20-49,0.0,5.0,0.0,3.0,-3.0,0.0,2.0,-2.0,,N/A,N/A
286,Saint Kitts and Nevis,3,50-79,0.0,24.0,0.0,15.0,-15.0,0.0,9.0,-9.0,,N/A,N/A
287,Saint Kitts and Nevis,4,80+,0.0,13.0,0.0,6.0,-6.0,0.0,7.0,-7.0,,N/A,N/A
288,Singapore,1,0-19,985000.0,0.0,508000.0,0.0,508000.0,477000.0,0.0,477000.0,,,
289,Singapore,2,20-49,2694000.0,3.0,1431000.0,3.0,1430997.0,1263000.0,0.0,1263000.0,inf,,inf
290,Singapore,3,50-79,2035000.0,37.0,1071000.0,28.0,1070972.0,964000.0,9.0,963991.0,2.8002904865649962,1.321409902136501,5.9342879120761935
291,Singapore,4,80+,135000.0,42.0,52000.0,22.0,51978.0,83000.0,20.0,82980.0,1.755769230769231,0.9583427386149768,3.2167255695715045
292,Sint Maarten,1,0-19,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,
293,Sint Maarten,2,20-49,0.0,3.0,0.0,3.0,-3.0,0.0,0.0,0.0,,,
294,Sint Maarten,3,50-79,0.0,54.0,0.0,33.0,-33.0,0.0,21.0,-21.0,,N/A,N/A
295,Sint Maarten,4,80+,0.0,11.0,0.0,3.0,-3.0,0.0,8.0,-8.0,,N/A,N/A
296,Slovakia,1,0-19,1113000.0,23.0,570000.0,17.0,569983.0,543000.0,6.0,542994.0,2.699122807017544,1.0641883741674043,6.8458405524887285
297,Slovakia,2,20-49,2365000.0,629.0,1210000.0,401.0,1209599.0,1155000.0,228.0,1154772.0,1.6788277511961722,1.426958508619774,1.975153868287702
298,Slovakia,3,50-79,1804000.0,11687.0,826000.0,6788.0,819212.0,978000.0,4899.0,973101.0,1.6405640919948576,1.5815626235610982,1.7017666577645554
299,Slovakia,4,80+,180000.0,6294.0,55000.0,2435.0,52565.0,125000.0,3859.0,121141.0,1.4340738297721973,1.3645084874753344,1.507185750850577
300,Slovenia,1,0-19,407000.0,0.0,209000.0,0.0,209000.0,198000.0,0.0,198000.0,,,
301,Slovenia,2,20-49,795000.0,95.0,415000.0,58.0,414942.0,380000.0,37.0,379963.0,1.4353630739172907,0.9503320440183445,2.1679445273188365
302,Slovenia,3,50-79,764000.0,2683.0,373000.0,1747.0,371253.0,391000.0,936.0,390064.0,1.956523109003002,1.8074243971782948,2.1179213260808707
303,Slovenia,4,80+,114000.0,4823.0,38000.0,2003.0,35997.0,76000.0,2820.0,73180.0,1.4205673758865247,1.3432914459267347,1.502288781449735
304,South Africa,1,0-19,21994000.0,877.0,11109000.0,444.0,11108556.0,10885000.0,433.0,10884567.0,1.0047280807833858,0.8801527294455536,1.1469356198560905
305,South Africa,2,20-49,27341000.0,19172.0,13691000.0,9430.0,13681570.0,13650000.0,9742.0,13640258.0,0.9650749620690027,0.9381418298331217,0.9927813181277299
306,South Africa,3,50-79,9552000.0,69966.0,4288000.0,34738.0,4253262.0,5264000.0,35228.0,5228772.0,1.2105366067358225,1.1927940741618213,1.2285430553276502
307,South Africa,4,80+,421000.0,13405.0,128000.0,5631.0,122369.0,293000.0,7774.0,285226.0,1.65805388956779,1.6031663407553747,1.714820621430678
308,Spain,1,0-19,8971000.0,57.0,4624000.0,34.0,4623966.0,4347000.0,23.0,4346977.0,1.3897058823529411,0.8186734063296173,2.3590389336144955
309,Spain,2,20-49,18457000.0,1737.0,9350000.0,1082.0,9348918.0,9107000.0,655.0,9106345.0,1.6089764460954403,1.4601935846067897,1.77291917412926
310,Spain,3,50-79,16402000.0,37817.0,7916000.0,25651.0,7890349.0,8486000.0,12166.0,8473834.0,2.260235701065362,2.212039007689664,2.3094825211541403
311,Spain,4,80+,2924000.0,67385.0,1088000.0,32380.0,1055620.0,1836000.0,35005.0,1800995.0,1.5609555777746038,1.5378309710607787,1.5844279128446215
312,Sudan,1,0-19,22251000.0,11.0,11275000.0,6.0,11274994.0,10976000.0,5.0,10975995.0,1.1681773835920177,0.35650967329569144,3.8277738354775357
313,Sudan,2,20-49,16558000.0,119.0,8221000.0,76.0,8220924.0,8337000.0,43.0,8336957.0,1.792380828451244,1.2331001829095674,2.605326865347788
314,Sudan,3,50-79,4822000.0,733.0,2316000.0,502.0,2315498.0,2506000.0,231.0,2505769.0,2.3514418799392893,2.0121609739353055,2.7479307005534817
315,Sudan,4,80+,217000.0,176.0,95000.0,126.0,94874.0,122000.0,50.0,121950.0,3.2362105263157894,2.332438252792879,4.490176131392373
316,Sweden,1,0-19,2320000.0,21.0,1191000.0,11.0,1190989.0,1129000.0,10.0,1128990.0,1.042737195633921,0.4428462675151676,2.455255782688185
317,Sweden,2,20-49,3861000.0,237.0,1970000.0,141.0,1969859.0,1891000.0,96.0,1890904.0,1.409850888324873,1.0877837039753868,1.8272745951665852
318,Sweden,3,50-79,3383000.0,5818.0,1682000.0,3815.0,1678185.0,1701000.0,2003.0,1698997.0,1.9261580281183457,1.824830429658363,2.0331120574196806
319,Sweden,4,80+,532000.0,12078.0,214000.0,5951.0,208049.0,318000.0,6127.0,311873.0,1.4432960284568532,1.393307289409552,1.4950782512894856
320,Switzerland,1,0-19,1720000.0,7.0,880000.0,4.0,879996.0,840000.0,3.0,839997.0,1.2727272727272727,0.2848451201266725,5.686720945134851
321,Switzerland,2,20-49,3426000.0,102.0,1728000.0,61.0,1727939.0,1698000.0,41.0,1697959.0,1.4619749322493227,0.9841002017818737,2.1719035304081373
322,Switzerland,3,50-79,3050000.0,4028.0,1506000.0,2728.0,1503272.0,1544000.0,1300.0,1542700.0,2.1514107671876594,2.0139677094911623,2.298233614847987
323,Switzerland,4,80+,459000.0,9416.0,179000.0,4504.0,174496.0,280000.0,4912.0,275088.0,1.4343165978199552,1.3780790997525068,1.4928490702393507
324,Trinidad and Tobago,1,0-19,369000.0,13.0,188000.0,5.0,187995.0,181000.0,8.0,180992.0,0.6017287234042553,0.1968522491345518,1.8393361425209258
325,Trinidad and Tobago,2,20-49,617000.0,406.0,309000.0,239.0,308761.0,308000.0,167.0,307833.0,1.4265062108792126,1.1707114338448783,1.7381909075525435
326,Trinidad and Tobago,3,50-79,386000.0,1587.0,184000.0,941.0,183059.0,202000.0,646.0,201354.0,1.5991553371920852,1.4470528876395796,1.7672455611773625
327,Trinidad and Tobago,4,80+,28000.0,421.0,11000.0,213.0,10787.0,17000.0,208.0,16792.0,1.582604895104895,1.3093369295444874,1.9129058361481703
328,Tunisia,1,0-19,3658000.0,68.0,1888000.0,48.0,1887952.0,1770000.0,20.0,1769980.0,2.25,1.3354781765666006,3.7907770331487196
329,Tunisia,2,20-49,5211000.0,435.0,2577000.0,290.0,2576710.0,2634000.0,145.0,2633855.0,2.0442374854481953,1.6747796079532558,2.4951981007331425
330,Tunisia,3,50-79,2749000.0,557.0,1316000.0,384.0,1315616.0,1433000.0,173.0,1432827.0,2.4169931654865855,2.019941554132992,2.8920915805983953
331,Tunisia,4,80+,200000.0,154.0,80000.0,92.0,79908.0,120000.0,62.0,119938.0,2.225806451612903,1.6131536957856205,3.0711359822591957
332,Turkey,1,0-19,27014000.0,96.0,13811000.0,56.0,13810944.0,13203000.0,40.0,13202960.0,1.338367967562088,0.8919841545053682,2.0081397270891705
333,Turkey,2,20-49,37396000.0,5030.0,18740000.0,2759.0,18737241.0,18656000.0,2271.0,18653729.0,1.209437729771745,1.144108451177981,1.2784973493460228
334,Turkey,3,50-79,18455000.0,54266.0,8545000.0,32136.0,8512864.0,9910000.0,22130.0,9887870.0,1.6841159624613002,1.6555678723731382,1.7131563268085135
335,Turkey,4,80+,1475000.0,29125.0,541000.0,14933.0,526067.0,934000.0,14192.0,919808.0,1.8165739152723566,1.7757459331401522,1.8583406150971533
336,Turks and Caicos,1,0-19,0.0,4.0,0.0,3.0,-3.0,0.0,1.0,-1.0,,N/A,N/A
337,Turks and Caicos,2,20-49,0.0,6.0,0.0,4.0,-4.0,0.0,2.0,-2.0,,N/A,N/A
338,Turks and Caicos,3,50-79,0.0,19.0,0.0,9.0,-9.0,0.0,10.0,-10.0,,N/A,N/A
339,Turks and Caicos,4,80+,0.0,5.0,0.0,1.0,-1.0,0.0,4.0,-4.0,,N/A,N/A
340,USA,1,0-19,82054000.0,1947.0,41913000.0,1060.0,41911940.0,40141000.0,887.0,40140113.0,1.144515518280727,1.046855383605376,1.2512862732520356
341,USA,2,20-49,131111000.0,55258.0,66116000.0,34209.0,66081791.0,64995000.0,21049.0,64973951.0,1.5976523701336727,1.5704603581466963,1.625315202993054
342,USA,3,50-79,104691000.0,453962.0,50510000.0,271826.0,50238174.0,54181000.0,182136.0,53998864.0,1.6009023706861338,1.5914488413327448,1.6104120559239685
343,USA,4,80+,13147000.0,333452.0,5247000.0,157898.0,5089102.0,7900000.0,175554.0,7724446.0,1.3541972479296713,1.3451440270649104,1.3633113996734882
344,Uganda,1,0-19,11449000.0,3.0,5756000.0,2.0,5755998.0,5693000.0,1.0,5692999.0,1.9781097984711606,0.1793604291734154,21.815951226479243
345,Uganda,2,20-49,16107000.0,108.0,7788000.0,75.0,7787925.0,8319000.0,33.0,8318967.0,2.427685950413223,1.612053834115294,3.655993955728057
346,Uganda,3,50-79,3238000.0,215.0,1473000.0,155.0,1472845.0,1765000.0,60.0,1764940.0,3.0954401448291473,2.2977401207964574,4.170075459577477
347,Uganda,4,80+,90000.0,38.0,29000.0,20.0,28980.0,61000.0,18.0,60982.0,2.337164750957854,1.2365205981236254,4.417507546100557
348,Ukraine,1,0-19,8973000.0,96.0,4621000.0,48.0,4620952.0,4352000.0,48.0,4351952.0,0.9417874918848734,0.6312477865464264,1.405095904927291
349,Ukraine,2,20-49,18515000.0,5975.0,9265000.0,3306.0,9261694.0,9250000.0,2669.0,9247331.0,1.2366607712585,1.175177894442247,1.3013603050247178
350,Ukraine,3,50-79,14431000.0,74843.0,5914000.0,34761.0,5879239.0,8517000.0,40082.0,8476918.0,1.248959066615501,1.2311930337240753,1.266981462169851
351,Ukraine,4,80+,1817000.0,25544.0,464000.0,10665.0,453335.0,1353000.0,14879.0,1338121.0,2.0900993589669308,2.0392225110836426,2.1422455404498972
352,Venezuela,1,0-19,10254000.0,6.0,5233000.0,4.0,5232996.0,5021000.0,2.0,5020998.0,1.9189757309382764,0.3514746184530829,10.477194262668078
353,Venezuela,2,20-49,11723000.0,86.0,5745000.0,56.0,5744944.0,5978000.0,30.0,5977970.0,1.9423730780388744,1.2466448427633925,3.0263737071475414
354,Venezuela,3,50-79,6048000.0,410.0,2853000.0,256.0,2852744.0,3195000.0,154.0,3194846.0,1.8616084231226186,1.5243498769200097,2.2734845677577598
355,Venezuela,4,80+,413000.0,99.0,155000.0,49.0,154951.0,258000.0,50.0,257950.0,1.6312258064516127,1.1000847133750595,2.418811569038244
