,Country,Bin,Age Range,Total Infections,Total Deaths,Male Infections,Male Deaths,Male Survivors,Female Infections,Female Deaths,Female Survivors,Male Risk Ratio,RR Lower CI,RR Upper CI
119,Luxembourg,2,30+,408000.0,1053.0,205000.0,579.0,204421.0,203000.0,474.0,202526.0,1.2096017289286816,1.0714789673355891,1.3655296904852812
120,Malaysia,1,0-30,16029000.0,935.0,8249000.0,527.0,8248473.0,7780000.0,408.0,7779592.0,1.218228472138037,1.0705287151994105,1.3863062141694462
121,Malaysia,2,30+,16337000.0,33685.0,8381000.0,19174.0,8361826.0,7956000.0,14511.0,7941489.0,1.2543372356677587,1.2276026240248124,1.2816540711066724
122,Maldives,1,0-30,291000.0,18.0,187000.0,8.0,186992.0,104000.0,10.0,103990.0,0.4449197860962567,0.17560116089743996,1.1272910443658961
123,Maldives,2,30+,258000.0,194.0,160000.0,78.0,159922.0,98000.0,116.0,97884.0,0.41185344827586207,0.30913514745032394,0.548702611966747
124,Malta,1,0-30,140000.0,4.0,73000.0,1.0,72999.0,67000.0,3.0,66997.0,0.3059360730593607,0.03182293979103629,2.9411764410699215
125,Malta,2,30+,302000.0,589.0,150000.0,345.0,149655.0,152000.0,244.0,151756.0,1.4327868852459016,1.2163170626123498,1.6877821759102638
126,Mexico,1,0-30,55046000.0,6045.0,27882000.0,3516.0,27878484.0,27164000.0,2529.0,27161471.0,1.3544713898931637,1.2869948604444519,1.4254856817420072
127,Mexico,2,30+,62676000.0,318840.0,29457000.0,196272.0,29260728.0,33219000.0,122568.0,33096432.0,1.8058400818272649,1.793031315665977,1.8187403491738035
128,Moldova,1,0-30,571000.0,12.0,291000.0,0.0,291000.0,280000.0,12.0,279988.0,0.0,N/A,N/A
129,Moldova,2,30+,2619000.0,11510.0,1207000.0,5440.0,1201560.0,1412000.0,6070.0,1405930.0,1.0484256444764137,1.0108355268278302,1.087413632408869
130,Mongolia,1,0-30,1736000.0,27.0,876000.0,8.0,875992.0,860000.0,19.0,859981.0,0.41336217255467433,0.18095724938728988,0.944246700685769
131,Mongolia,2,30+,1541000.0,2147.0,738000.0,988.0,737012.0,803000.0,1159.0,801841.0,0.9275400950730819,0.8521182807527111,1.0096375672262499
132,Montenegro,1,0-30,238000.0,9.0,123000.0,2.0,122998.0,115000.0,7.0,114993.0,0.2671312427409988,0.05549342508713878,1.285901901645078
133,Montenegro,2,30+,392000.0,2455.0,188000.0,1530.0,186470.0,204000.0,925.0,203075.0,1.7948246118458882,1.654527154471335,1.9470187470673845
134,Myanmar,1,0-30,19093000.0,7.0,9509000.0,5.0,9508995.0,9584000.0,2.0,9583998.0,2.5197181617415083,0.48884669201741354,12.987670200668651
135,Myanmar,2,30+,25866000.0,218.0,11956000.0,139.0,11955861.0,13910000.0,79.0,13909921.0,2.047052271832161,1.553080334937321,2.6981366702980814
136,Namibia,1,0-30,1655000.0,12.0,823000.0,5.0,822995.0,832000.0,7.0,831993.0,0.722096858184343,0.22917934018407224,2.27517834801733
137,Namibia,2,30+,887000.0,135.0,410000.0,87.0,409913.0,477000.0,48.0,476952.0,2.1086890243902436,1.482434448302102,2.999504906727397
138,Nepal,1,0-30,14804000.0,246.0,7387000.0,120.0,7386880.0,7417000.0,126.0,7416874.0,0.9562487510233549,0.744725512264362,1.2278506090833763
139,Nepal,2,30+,14568000.0,11680.0,6070000.0,7699.0,6062301.0,8498000.0,3981.0,8494019.0,2.707510675709621,2.605910475877622,2.8130721016472195
140,Netherlands,1,0-30,5803000.0,20.0,2973000.0,13.0,2972987.0,2830000.0,7.0,2829993.0,1.767815097784825,0.7053110591684033,4.430910559719142
141,Netherlands,2,30+,11331000.0,22749.0,5563000.0,12431.0,5550569.0,5768000.0,10318.0,5757682.0,1.2491849253072795,1.217031281132924,1.2821880602463496
142,Nigeria,1,0-30,144731000.0,101.0,73806000.0,72.0,73805928.0,70925000.0,29.0,70924971.0,2.385844716857895,1.550348399843732,3.671597309051618
143,Nigeria,2,30+,61404000.0,1969.0,30661000.0,1367.0,30659633.0,30743000.0,602.0,30742398.0,2.2768370675745624,2.068689902952207,2.50592755583305
144,North Macedonia,1,0-30,743000.0,35.0,383000.0,12.0,382988.0,360000.0,23.0,359977.0,0.4904075377454875,0.24402813344453333,0.985540272274616
145,North Macedonia,2,30+,1340000.0,9276.0,659000.0,5493.0,653507.0,681000.0,3783.0,677217.0,1.500496390489038,1.4398283774562959,1.563720685828039
146,Northern Ireland,1,0-30,485000.0,2.0,249000.0,2.0,248998.0,236000.0,0.0,236000.0,inf,,inf
147,Northern Ireland,2,30+,1411000.0,3442.0,686000.0,1878.0,684122.0,725000.0,1564.0,723436.0,1.2690324577035783,1.1867758172687535,1.3569903896520739
148,Norway,1,0-30,1981000.0,23.0,1018000.0,4.0,1017996.0,963000.0,19.0,962981.0,0.19915210422913868,0.0677509208240215,0.5854025323421356
149,Norway,2,30+,3438000.0,2611.0,1720000.0,1426.0,1718574.0,1718000.0,1185.0,1716815.0,1.2019762535570602,1.1128805925993488,1.29820478829681
150,Oman,1,0-30,2450000.0,79.0,1464000.0,54.0,1463946.0,986000.0,25.0,985975.0,1.4547540983606557,0.9054782468306559,2.337228413939932
151,Oman,2,30+,2659000.0,2793.0,1908000.0,1949.0,1906051.0,751000.0,844.0,750156.0,0.9089310908422505,0.8384459055782364,0.9853417166250256
152,Pakistan,1,0-30,85358000.0,179.0,44161000.0,121.0,44160879.0,41197000.0,58.0,41196942.0,1.9461847674926154,1.4231154721189838,2.661509359869857
153,Pakistan,2,30+,82072000.0,4624.0,41775000.0,3442.0,41771558.0,40297000.0,1182.0,40295818.0,2.808986462608386,2.6293799833869667,3.000861418650246
154,Palestine,1,0-30,3440000.0,56.0,1754000.0,23.0,1753977.0,1686000.0,33.0,1685967.0,0.6699492070073597,0.393396081335185,1.14091614346146
155,Palestine,2,30+,1661000.0,2752.0,833000.0,1597.0,831403.0,828000.0,1155.0,826845.0,1.3743845590184125,1.2742528701357296,1.48238466660627
156,Panama,1,0-30,2178000.0,43.0,1109000.0,25.0,1108975.0,1069000.0,18.0,1068982.0,1.338793708045286,0.7304448160483938,2.4538042482088036
157,Panama,2,30+,2137000.0,1389.0,1053000.0,903.0,1052097.0,1084000.0,486.0,1083514.0,1.9127243736297233,1.7130823843493717,2.1356325667120326
158,Peru,1,0-30,15954000.0,4144.0,7836000.0,2395.0,7833605.0,8118000.0,1749.0,8116251.0,1.4186338813603399,1.3338296875196531,1.5088298814865369
159,Peru,2,30+,17016000.0,209180.0,8542000.0,132815.0,8409185.0,8474000.0,76365.0,8397635.0,1.7253676983527904,1.710165114416606,1.7407054262913804
160,Philippines,1,0-30,62970000.0,4195.0,32283000.0,2325.0,32280675.0,30687000.0,1870.0,30685130.0,1.1818487437553016,1.112044073077165,1.256035158076925
